Iteration,Timestamp,Metric,Value,Unit
21,2025-10-20 20:19:16,outdegree_throughput,823.9781895518493,nodes/second
21,2025-10-20 20:19:16,indegree_time,4.9818830490112305,seconds
21,2025-10-20 20:19:16,indegree_throughput,477.93173315711704,nodes/second
21,2025-10-20 20:19:16,top_influencers_time,1.97568678855896,seconds
21,2025-10-20 20:19:16,stats_time,3.807130813598633,seconds
21,2025-10-20 20:19:16,avg_out_degree,16.97037643207856,edges
21,2025-10-20 20:19:16,max_out_degree,893,edges
21,2025-10-20 20:19:16,avg_in_degree,43.54850902981941,edges
21,2025-10-20 20:19:16,max_in_degree,457,edges
21,2025-10-20 20:19:16,total_processing_time,23.777892351150513,seconds
21,2025-10-20 20:19:16,overall_throughput,4360.731324237109,edges/second
22,2025-10-20 20:19:50,download_time,0.6949667930603027,seconds
22,2025-10-20 20:19:50,read_time,4.257991075515747,seconds
22,2025-10-20 20:19:50,total_edges,103689,edges
22,2025-10-20 20:19:50,count_time,2.285742998123169,seconds
22,2025-10-20 20:19:50,count_throughput,45363.36765994225,edges/second
22,2025-10-20 20:19:50,total_nodes,7115,nodes
22,2025-10-20 20:19:50,unique_nodes_time,3.1017515659332275,seconds
22,2025-10-20 20:19:50,outdegree_time,6.723538875579834,seconds
22,2025-10-20 20:19:50,outdegree_throughput,908.7476272639351,nodes/second
22,2025-10-20 20:19:50,indegree_time,4.482633113861084,seconds
22,2025-10-20 20:19:50,indegree_throughput,531.161025121046,nodes/second
22,2025-10-20 20:19:50,top_influencers_time,1.9059455394744873,seconds
22,2025-10-20 20:19:50,stats_time,3.4195094108581543,seconds
22,2025-10-20 20:19:50,avg_out_degree,16.97037643207856,edges
22,2025-10-20 20:19:50,max_out_degree,893,edges
22,2025-10-20 20:19:50,avg_in_degree,43.54850902981941,edges
22,2025-10-20 20:19:50,max_in_degree,457,edges
22,2025-10-20 20:19:50,total_processing_time,21.919121503829956,seconds
22,2025-10-20 20:19:50,overall_throughput,4730.5271783763,edges/second
23,2025-10-20 20:20:24,download_time,0.7678060531616211,seconds
23,2025-10-20 20:20:24,read_time,3.475163221359253,seconds
23,2025-10-20 20:20:24,total_edges,103689,edges
23,2025-10-20 20:20:24,count_time,2.1996195316314697,seconds
23,2025-10-20 20:20:24,count_throughput,47139.51595214892,edges/second
